-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 01/01/2023 
Location: Latitude  32.87   Longitude 13.15 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 17.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,WS50M,ALLSKY_SFC_SW_DWN
2022,1,28,2,11.55,3.66,0.0
2022,1,28,3,11.42,3.93,0.0
2022,1,28,4,11.32,4.1,0.0
2022,1,28,5,11.23,4.2,0.0
2022,1,28,6,11.1,4.25,0.0
2022,1,28,7,11.24,4.52,51.12
2022,1,28,8,12.43,4.82,242.05
2022,1,28,9,13.05,4.98,436.09
2022,1,28,10,13.51,5.2,544.44
2022,1,28,11,13.84,5.51,654.41
2022,1,28,12,14.05,5.79,684.05
2022,1,28,13,14.13,6.03,647.86
2022,1,28,14,14.12,6.02,536.77
2022,1,28,15,14.0,5.83,367.92
2022,1,28,16,13.56,5.61,163.71
2022,1,28,17,12.62,5.31,14.52
2022,1,28,18,12.52,4.86,0.0
2022,1,28,19,12.6,4.41,0.0
2022,1,28,20,12.7,4.15,0.0
2022,1,28,21,12.76,4.23,0.0
2022,1,28,22,12.73,4.57,0.0
2022,1,28,23,12.57,5.21,0.0
2022,1,29,0,12.37,6.2,0.0
2022,1,29,1,12.15,7.3,0.0
2022,1,29,2,11.9,8.31,0.0
2022,1,29,3,11.69,9.27,0.0
2022,1,29,4,11.57,9.88,0.0
2022,1,29,5,11.61,9.99,0.0
2022,1,29,6,11.73,9.69,0.0
2022,1,29,7,12.19,9.26,50.43
2022,1,29,8,13.16,8.91,238.28
2022,1,29,9,13.9,9.42,432.76
2022,1,29,10,14.35,9.91,580.29
2022,1,29,11,14.48,10.3,660.84
2022,1,29,12,14.37,10.34,632.92
2022,1,29,13,14.27,10.42,426.21
2022,1,29,14,14.36,10.47,301.67
2022,1,29,15,14.37,10.42,216.05
2022,1,29,16,14.23,10.43,121.04
2022,1,29,17,14.07,10.72,13.95
2022,1,29,18,13.93,10.83,0.0
2022,1,29,19,13.76,10.9,0.0
2022,1,29,20,13.73,10.93,0.0
2022,1,29,21,13.65,10.93,0.0
2022,1,29,22,13.6,10.79,0.0
2022,1,29,23,13.56,10.71,0.0
2022,1,30,0,13.53,10.73,0.0
2022,1,30,1,13.48,10.74,0.0
2022,1,30,2,13.39,10.81,0.0
2022,1,30,3,13.26,10.97,0.0
2022,1,30,4,13.32,11.13,0.0
2022,1,30,5,13.29,11.02,0.0
2022,1,30,6,13.1,10.73,0.0
2022,1,30,7,13.33,10.26,41.59
2022,1,30,8,14.09,9.6,193.02
2022,1,30,9,14.56,9.1,341.56
2022,1,30,10,14.87,8.71,434.39
2022,1,30,11,15.0,8.42,577.85
2022,1,30,12,15.05,8.24,549.82
2022,1,30,13,15.01,8.19,450.28
2022,1,30,14,14.87,8.12,435.85
2022,1,30,15,14.64,7.98,327.46
2022,1,30,16,14.22,7.68,164.02
2022,1,30,17,13.39,7.5,16.84
2022,1,30,18,13.19,7.3,0.0
2022,1,30,19,13.01,6.95,0.0
2022,1,30,20,12.69,6.49,0.0
2022,1,30,21,12.5,6.08,0.0
2022,1,30,22,12.37,5.87,0.0
2022,1,30,23,12.25,6.05,0.0
2022,1,31,0,12.09,6.65,0.0
2022,1,31,1,11.93,7.56,0.0
2022,1,31,2,11.76,8.54,0.0
2022,1,31,3,11.58,9.17,0.0
2022,1,31,4,11.36,9.41,0.0
2022,1,31,5,11.15,9.41,0.0
2022,1,31,6,10.91,9.31,0.0
2022,1,31,7,11.17,9.27,55.29
2022,1,31,8,11.9,9.05,250.83
2022,1,31,9,12.54,9.29,445.58
2022,1,31,10,13.25,9.66,592.67
2022,1,31,11,13.87,9.96,681.79
2022,1,31,12,14.53,10.12,705.8
2022,1,31,13,15.13,10.01,659.57
2022,1,31,14,15.63,9.73,551.51
2022,1,31,15,16.01,9.33,387.62
2022,1,31,16,15.74,8.73,182.98
2022,1,31,17,14.71,8.62,18.63
2022,1,31,18,14.26,8.87,0.0
2022,1,31,19,13.8,9.45,0.0
2022,1,31,20,13.28,10.15,0.0
2022,1,31,21,12.73,10.69,0.0
2022,1,31,22,12.23,11.17,0.0
2022,1,31,23,11.84,11.62,0.0
2022,2,1,0,11.79,12.02,0.0
2022,2,1,1,11.77,11.97,0.0
2022,2,1,2,11.69,11.87,0.0
2022,2,1,3,11.59,11.61,0.0
2022,2,1,4,11.63,11.28,0.0
2022,2,1,5,11.86,10.86,0.0
2022,2,1,6,12.12,10.5,0.0
2022,2,1,7,12.91,10.45,53.5
2022,2,1,8,13.89,10.41,204.25
2022,2,1,9,14.36,10.87,351.34
2022,2,1,10,14.45,11.33,426.55
2022,2,1,11,14.84,12.13,374.49
2022,2,1,12,15.01,12.7,365.45
2022,2,1,13,14.84,12.88,279.16
2022,2,1,14,14.65,12.83,263.47
2022,2,1,15,14.48,12.87,212.72
2022,2,1,16,14.24,12.87,117.05
2022,2,1,17,14.02,13.15,14.11
2022,2,1,18,14.06,13.61,0.0
2022,2,1,19,14.04,14.17,0.0
2022,2,1,20,13.95,14.61,0.0
2022,2,1,21,13.86,14.94,0.0
2022,2,1,22,13.82,15.27,0.0
2022,2,1,23,13.72,15.4,0.0
2022,2,2,0,13.59,15.0,0.0
2022,2,2,1,13.47,14.76,0.0
2022,2,2,2,13.3,14.72,0.0
2022,2,2,3,13.16,14.55,0.0
2022,2,2,4,13.01,14.37,0.0
2022,2,2,5,12.85,14.32,0.0
2022,2,2,6,12.72,14.07,0.0
2022,2,2,7,12.74,14.03,36.91
2022,2,2,8,13.12,13.96,143.16
2022,2,2,9,13.6,13.8,223.48
2022,2,2,10,14.04,13.45,292.13
2022,2,2,11,14.37,13.09,322.59
2022,2,2,12,14.52,12.96,559.06
2022,2,2,13,14.41,12.63,504.93
2022,2,2,14,14.22,12.2,403.18
2022,2,2,15,14.07,11.95,263.02
2022,2,2,16,14.01,11.94,160.12
2022,2,2,17,13.9,11.56,18.26
2022,2,2,18,14.09,11.06,0.0
2022,2,2,19,14.58,10.7,0.0
2022,2,2,20,14.99,10.85,0.0
2022,2,2,21,15.16,11.61,0.0
2022,2,2,22,15.23,12.26,0.0
2022,2,2,23,15.18,12.29,0.0
2022,2,3,0,15.13,12.04,0.0
2022,2,3,1,15.06,11.7,0.0
2022,2,3,2,14.98,11.55,0.0
2022,2,3,3,14.83,11.53,0.0
2022,2,3,4,14.67,11.34,0.0
2022,2,3,5,14.64,10.91,0.0
2022,2,3,6,14.75,10.51,0.0
2022,2,3,7,14.96,10.15,58.39
2022,2,3,8,15.37,9.81,207.23
2022,2,3,9,15.93,9.67,370.0
2022,2,3,10,16.36,9.33,455.66
2022,2,3,11,16.48,9.02,581.2
2022,2,3,12,16.45,8.9,580.83
2022,2,3,13,16.31,8.69,514.05
2022,2,3,14,16.08,8.34,469.45
2022,2,3,15,15.77,7.99,343.5
2022,2,3,16,15.31,7.53,164.71
2022,2,3,17,14.41,6.92,23.69
2022,2,3,18,14.02,6.4,0.0
2022,2,3,19,13.87,5.87,0.0
2022,2,3,20,13.73,5.25,0.0
2022,2,3,21,13.59,4.63,0.0
2022,2,3,22,13.53,4.02,0.0
2022,2,3,23,13.52,3.47,0.0
2022,2,4,0,13.45,3.18,0.0
2022,2,4,1,13.24,3.29,0.0
2022,2,4,2,12.9,3.84,0.0
2022,2,4,3,12.55,4.44,0.0
2022,2,4,4,12.19,4.71,0.0
2022,2,4,5,11.83,4.7,0.0
2022,2,4,6,11.55,4.54,0.0
2022,2,4,7,11.9,4.5,64.55
2022,2,4,8,12.72,4.34,267.97
2022,2,4,9,13.23,4.05,463.65
2022,2,4,10,13.94,3.91,612.84
2022,2,4,11,14.73,3.8,702.2
2022,2,4,12,15.49,3.67,731.82
2022,2,4,13,16.24,3.5,685.54
2022,2,4,14,16.8,3.28,568.78
2022,2,4,15,16.94,2.95,392.45
2022,2,4,16,16.8,2.01,180.93
2022,2,4,17,16.8,0.94,20.65
2022,2,4,18,16.48,1.61,0.0
2022,2,4,19,15.93,3.0,0.0
2022,2,4,20,15.43,4.36,0.0
2022,2,4,21,14.98,5.63,0.0
2022,2,4,22,14.43,6.88,0.0
2022,2,4,23,13.83,7.84,0.0
2022,2,5,0,13.34,8.37,0.0
2022,2,5,1,12.96,8.76,0.0
2022,2,5,2,12.67,8.98,0.0
2022,2,5,3,12.44,9.15,0.0
2022,2,5,4,12.21,9.37,0.0
2022,2,5,5,12.01,9.71,0.0
2022,2,5,6,11.81,9.78,0.0
2022,2,5,7,12.25,9.61,58.73
2022,2,5,8,13.33,8.81,258.7
2022,2,5,9,14.5,8.13,460.92
2022,2,5,10,15.48,8.02,512.38
2022,2,5,11,16.38,7.73,559.14
2022,2,5,12,17.1,7.64,704.88
2022,2,5,13,17.51,7.57,627.4
2022,2,5,14,17.5,7.18,531.59
2022,2,5,15,17.15,6.42,352.99
2022,2,5,16,16.24,5.47,155.95
2022,2,5,17,15.1,4.54,20.01
2022,2,5,18,14.83,3.64,0.0
2022,2,5,19,14.9,2.86,0.0
2022,2,5,20,15.03,2.08,0.0
2022,2,5,21,15.05,1.45,0.0
2022,2,5,22,14.95,1.1,0.0
2022,2,5,23,14.79,0.97,0.0
2022,2,6,0,14.62,0.93,0.0
2022,2,6,1,14.63,0.84,0.0
2022,2,6,2,14.44,1.25,0.0
2022,2,6,3,14.19,1.82,0.0
2022,2,6,4,14.15,2.22,0.0
2022,2,6,5,14.17,2.34,0.0
2022,2,6,6,14.29,2.05,0.0
2022,2,6,7,14.45,1.58,59.06
2022,2,6,8,14.97,1.24,225.34
2022,2,6,9,15.51,1.28,331.61
2022,2,6,10,16.05,1.51,471.82
2022,2,6,11,16.64,1.42,521.46
2022,2,6,12,17.12,1.71,527.91
2022,2,6,13,17.19,2.57,488.74
2022,2,6,14,17.01,3.48,532.02
2022,2,6,15,16.56,4.33,368.9
2022,2,6,16,15.76,5.27,168.34
2022,2,6,17,14.8,5.76,21.67
2022,2,6,18,14.38,5.52,0.0
2022,2,6,19,14.13,4.98,0.0
2022,2,6,20,13.93,4.36,0.0
2022,2,6,21,13.68,3.8,0.0
2022,2,6,22,13.58,3.28,0.0
2022,2,6,23,13.51,2.89,0.0
2022,2,7,0,13.44,2.54,0.0
2022,2,7,1,13.35,2.16,0.0
2022,2,7,2,13.27,1.86,0.0
2022,2,7,3,13.19,1.61,0.0
2022,2,7,4,13.18,1.48,0.0
2022,2,7,5,13.23,1.41,0.0
2022,2,7,6,13.19,1.61,0.0
2022,2,7,7,13.33,1.82,56.12
2022,2,7,8,13.95,2.07,222.94
2022,2,7,9,14.42,2.34,402.46
2022,2,7,10,15.05,2.51,505.05
2022,2,7,11,15.51,2.73,465.83
2022,2,7,12,15.78,3.05,564.31
2022,2,7,13,15.83,3.54,465.23
2022,2,7,14,15.69,4.16,468.15
2022,2,7,15,15.4,4.68,343.69
2022,2,7,16,14.94,5.03,191.02
2022,2,7,17,14.07,5.5,26.05
2022,2,7,18,13.73,5.74,0.0
2022,2,7,19,13.58,5.42,0.0
2022,2,7,20,13.51,4.56,0.0
2022,2,7,21,13.57,3.55,0.0
2022,2,7,22,13.65,3.29,0.0
2022,2,7,23,13.5,4.07,0.0
2022,2,8,0,13.28,5.45,0.0
2022,2,8,1,13.2,7.02,0.0
2022,2,8,2,13.26,8.47,0.0
2022,2,8,3,13.31,9.46,0.0
2022,2,8,4,13.48,9.86,0.0
2022,2,8,5,13.7,9.81,0.0
2022,2,8,6,13.75,9.57,0.0
2022,2,8,7,14.09,9.17,63.88
2022,2,8,8,14.77,8.81,222.17
2022,2,8,9,15.33,8.81,327.38
2022,2,8,10,15.71,9.11,389.13
2022,2,8,11,16.08,9.3,387.83
2022,2,8,12,16.26,9.33,398.5
2022,2,8,13,16.28,9.25,434.35
2022,2,8,14,15.99,9.16,339.12
2022,2,8,15,15.55,8.98,244.64
2022,2,8,16,15.13,8.8,174.43
2022,2,8,17,14.62,8.67,27.09
2022,2,8,18,14.21,8.45,0.0
2022,2,8,19,13.92,8.16,0.0
2022,2,8,20,13.66,7.74,0.0
2022,2,8,21,13.34,7.3,0.0
2022,2,8,22,12.95,6.96,0.0
2022,2,8,23,12.71,6.66,0.0
2022,2,9,0,12.53,6.24,0.0
2022,2,9,1,12.39,5.75,0.0
2022,2,9,2,12.27,5.2,0.0
2022,2,9,3,12.44,4.75,0.0
2022,2,9,4,12.53,4.58,0.0
2022,2,9,5,12.62,4.59,0.0
2022,2,9,6,12.62,4.66,0.0
2022,2,9,7,13.09,4.71,77.3
2022,2,9,8,13.93,4.7,197.27
2022,2,9,9,14.33,4.71,270.05
2022,2,9,10,14.59,4.61,345.16
2022,2,9,11,14.78,4.3,404.59
2022,2,9,12,14.98,3.94,509.9
2022,2,9,13,15.01,3.74,490.77
2022,2,9,14,14.86,3.72,409.97
2022,2,9,15,14.58,3.78,313.89
2022,2,9,16,14.12,3.81,195.28
2022,2,9,17,13.11,3.87,29.39
2022,2,9,18,12.72,3.78,0.0
2022,2,9,19,12.58,3.53,0.0
2022,2,9,20,12.49,3.25,0.0
2022,2,9,21,12.45,2.91,0.0
2022,2,9,22,12.47,2.49,0.0
2022,2,9,23,12.48,2.07,0.0
2022,2,10,0,12.53,1.66,0.0
2022,2,10,1,12.48,1.26,0.0
2022,2,10,2,12.43,0.86,0.0
2022,2,10,3,12.34,0.47,0.0
2022,2,10,4,12.18,0.13,0.0
2022,2,10,5,11.98,0.29,0.0
2022,2,10,6,11.78,0.66,0.0
2022,2,10,7,11.8,1.06,78.52
2022,2,10,8,12.47,1.42,276.71
2022,2,10,9,12.91,1.39,473.58
2022,2,10,10,13.37,1.39,511.46
2022,2,10,11,13.83,1.51,637.64
2022,2,10,12,14.19,1.73,554.48
2022,2,10,13,14.43,1.98,465.62
2022,2,10,14,14.53,2.24,388.89
2022,2,10,15,14.48,2.48,284.61
2022,2,10,16,14.18,2.76,208.3
2022,2,10,17,13.28,3.17,33.08
2022,2,10,18,12.9,3.43,0.0
2022,2,10,19,12.78,3.58,0.0
2022,2,10,20,12.7,3.65,0.0
2022,2,10,21,12.67,3.64,0.0
2022,2,10,22,12.69,3.36,0.0
2022,2,10,23,12.69,3.0,0.0
2022,2,11,0,12.63,2.72,0.0
2022,2,11,1,12.48,2.58,0.0
2022,2,11,2,12.24,2.65,0.0
2022,2,11,3,11.91,2.92,0.0
2022,2,11,4,11.52,3.17,0.0
2022,2,11,5,11.15,3.33,0.0
2022,2,11,6,10.76,3.59,0.0
2022,2,11,7,11.04,3.82,76.0
2022,2,11,8,11.91,3.74,261.86
2022,2,11,9,12.44,3.59,430.49
2022,2,11,10,13.05,3.16,535.02
2022,2,11,11,13.53,2.5,630.22
2022,2,11,12,13.92,1.83,531.42
2022,2,11,13,14.23,1.25,525.52
2022,2,11,14,14.37,1.04,431.19
2022,2,11,15,14.33,1.51,291.88
2022,2,11,16,14.03,2.37,164.3
2022,2,11,17,13.3,3.4,23.52
2022,2,11,18,12.99,4.0,0.0
2022,2,11,19,12.94,4.04,0.0
2022,2,11,20,12.95,3.79,0.0
2022,2,11,21,12.94,3.51,0.0
2022,2,11,22,12.95,3.26,0.0
2022,2,11,23,12.93,2.98,0.0
2022,2,12,0,12.83,2.64,0.0
2022,2,12,1,12.73,2.37,0.0
2022,2,12,2,12.51,2.29,0.0
2022,2,12,3,12.19,2.5,0.0
2022,2,12,4,11.9,2.82,0.0
2022,2,12,5,11.74,3.09,0.0
2022,2,12,6,11.66,3.34,0.0
2022,2,12,7,12.21,3.52,53.51
2022,2,12,8,13.27,3.44,239.32
2022,2,12,9,13.94,3.36,379.48
2022,2,12,10,14.55,3.42,550.84
2022,2,12,11,15.1,3.68,697.7
2022,2,12,12,15.4,4.11,625.11
2022,2,12,13,15.4,4.54,495.4
2022,2,12,14,15.25,4.88,386.94
2022,2,12,15,14.97,5.1,276.52
2022,2,12,16,14.54,5.01,191.31
2022,2,12,17,13.61,4.89,32.05
2022,2,12,18,13.2,4.56,0.0
2022,2,12,19,13.1,4.15,0.0
2022,2,12,20,13.09,3.78,0.0
2022,2,12,21,13.12,3.4,0.0
2022,2,12,22,13.16,2.92,0.0
2022,2,12,23,13.19,2.19,0.0
2022,2,13,0,13.12,1.56,0.0
2022,2,13,1,12.95,1.38,0.0
2022,2,13,2,12.76,1.4,0.0
2022,2,13,3,12.61,1.32,0.0
2022,2,13,4,12.49,1.2,0.0
2022,2,13,5,12.44,0.94,0.0
2022,2,13,6,12.32,0.51,0.0
2022,2,13,7,12.39,0.26,82.38
2022,2,13,8,12.9,0.44,298.55
2022,2,13,9,13.44,0.51,497.41
2022,2,13,10,14.06,0.59,650.04
2022,2,13,11,14.8,0.65,739.18
2022,2,13,12,15.44,0.94,758.32
2022,2,13,13,15.73,1.6,715.5
2022,2,13,14,15.72,2.42,606.58
2022,2,13,15,15.45,3.26,434.29
2022,2,13,16,14.87,4.38,226.66
2022,2,13,17,13.71,5.86,37.8
2022,2,13,18,13.23,6.74,0.0
2022,2,13,19,13.12,7.18,0.0
2022,2,13,20,13.09,7.5,0.0
2022,2,13,21,13.05,7.8,0.0
2022,2,13,22,13.05,7.95,0.0
2022,2,13,23,12.88,7.97,0.0
2022,2,14,0,12.51,7.95,0.0
2022,2,14,1,12.19,7.87,0.0
2022,2,14,2,11.87,7.71,0.0
2022,2,14,3,11.57,7.56,0.0
2022,2,14,4,11.29,7.35,0.0
2022,2,14,5,11.1,7.2,0.0
2022,2,14,6,11.22,7.14,0.0
2022,2,14,7,11.81,6.88,77.87
2022,2,14,8,12.74,6.21,278.22
2022,2,14,9,14.29,6.0,469.21
2022,2,14,10,15.87,5.5,619.09
2022,2,14,11,16.58,4.76,621.34
2022,2,14,12,16.92,4.04,565.76
2022,2,14,13,17.81,3.44,489.69
2022,2,14,14,18.39,2.75,444.59
2022,2,14,15,17.57,3.21,340.0
2022,2,14,16,16.88,4.67,178.66
2022,2,14,17,16.53,6.26,29.96
2022,2,14,18,16.38,8.51,0.0
2022,2,14,19,15.98,9.64,0.0
2022,2,14,20,15.01,9.66,0.0
2022,2,14,21,14.17,9.5,0.0
2022,2,14,22,13.68,9.16,0.0
2022,2,14,23,13.44,8.97,0.0
2022,2,15,0,13.22,9.03,0.0
2022,2,15,1,13.0,9.13,0.0
2022,2,15,2,12.75,9.06,0.0
2022,2,15,3,12.46,8.79,0.0
2022,2,15,4,12.07,8.32,0.0
2022,2,15,5,11.67,7.77,0.0
2022,2,15,6,11.2,7.29,0.0
2022,2,15,7,11.46,6.76,74.1
2022,2,15,8,12.25,5.72,261.19
2022,2,15,9,13.57,4.75,440.37
2022,2,15,10,15.59,4.71,576.93
2022,2,15,11,17.56,6.08,652.94
2022,2,15,12,18.6,6.63,735.46
2022,2,15,13,18.99,6.56,683.77
2022,2,15,14,18.8,6.47,562.91
2022,2,15,15,17.92,6.71,387.7
2022,2,15,16,16.46,7.21,185.99
2022,2,15,17,15.27,7.36,31.04
2022,2,15,18,14.83,7.38,0.0
2022,2,15,19,14.76,7.46,0.0
2022,2,15,20,14.72,7.7,0.0
2022,2,15,21,14.8,8.31,0.0
2022,2,15,22,14.69,8.95,0.0
2022,2,15,23,14.69,9.6,0.0
2022,2,16,0,14.69,9.8,0.0
2022,2,16,1,14.64,9.88,0.0
2022,2,16,2,14.4,9.85,0.0
2022,2,16,3,14.08,9.76,0.0
2022,2,16,4,13.73,9.47,0.0
2022,2,16,5,13.49,8.96,0.0
2022,2,16,6,13.33,8.65,0.0
2022,2,16,7,13.95,8.56,70.95
2022,2,16,8,14.46,8.71,257.89
2022,2,16,9,14.61,8.74,461.36
2022,2,16,10,14.67,8.59,600.73
2022,2,16,11,14.7,8.4,688.96
2022,2,16,12,14.69,8.36,716.3
2022,2,16,13,14.61,8.51,704.8
2022,2,16,14,14.49,8.58,605.17
2022,2,16,15,14.32,8.55,438.09
2022,2,16,16,14.08,8.37,221.59
2022,2,16,17,13.49,8.1,36.48
2022,2,16,18,13.17,7.92,0.0
2022,2,16,19,13.23,7.67,0.0
2022,2,16,20,13.33,7.5,0.0
2022,2,16,21,13.44,7.63,0.0
2022,2,16,22,13.48,7.92,0.0
2022,2,16,23,13.4,8.23,0.0
2022,2,17,0,13.28,8.68,0.0
2022,2,17,1,13.13,9.04,0.0
2022,2,17,2,13.03,9.33,0.0
2022,2,17,3,12.91,9.46,0.0
2022,2,17,4,12.8,9.69,0.0
2022,2,17,5,12.69,9.87,0.0
2022,2,17,6,12.51,9.8,0.0
2022,2,17,7,12.6,9.83,45.55
2022,2,17,8,12.93,9.94,163.94
2022,2,17,9,13.12,9.76,278.67
2022,2,17,10,13.37,9.7,308.27
2022,2,17,11,13.69,9.7,235.09
2022,2,17,12,13.96,9.43,218.51
2022,2,17,13,14.23,9.08,287.76
2022,2,17,14,14.39,8.69,170.1
2022,2,17,15,14.5,8.05,204.58
2022,2,17,16,14.44,7.42,157.22
2022,2,17,17,14.18,7.05,40.52
2022,2,17,18,14.04,6.94,0.0
2022,2,17,19,14.11,6.88,0.0
2022,2,17,20,14.08,6.63,0.0
2022,2,17,21,14.07,6.45,0.0
2022,2,17,22,14.01,6.41,0.0
2022,2,17,23,13.93,6.35,0.0
2022,2,18,0,13.8,6.35,0.0
2022,2,18,1,13.74,6.46,0.0
2022,2,18,2,13.76,6.7,0.0
2022,2,18,3,13.9,7.09,0.0
2022,2,18,4,14.01,7.24,0.0
2022,2,18,5,14.02,7.08,0.0
2022,2,18,6,14.12,6.78,0.0
2022,2,18,7,14.49,6.51,89.46
2022,2,18,8,14.91,6.45,237.0
2022,2,18,9,15.31,6.71,296.21
2022,2,18,10,15.51,6.85,479.91
2022,2,18,11,15.72,6.7,714.13
2022,2,18,12,15.96,6.29,673.59
2022,2,18,13,16.05,5.82,590.62
2022,2,18,14,15.99,5.32,537.66
2022,2,18,15,15.8,4.81,397.38
2022,2,18,16,15.4,4.3,215.38
2022,2,18,17,14.55,3.94,44.34
2022,2,18,18,14.03,3.51,0.0
2022,2,18,19,13.94,2.78,0.0
2022,2,18,20,13.96,1.8,0.0
2022,2,18,21,13.94,1.06,0.0
2022,2,18,22,13.7,1.68,0.0
2022,2,18,23,13.3,2.94,0.0
2022,2,19,0,12.94,4.02,0.0
2022,2,19,1,12.73,4.74,0.0
2022,2,19,2,12.62,5.21,0.0
2022,2,19,3,12.54,5.59,0.0
2022,2,19,4,12.44,5.71,0.0
2022,2,19,5,12.31,5.59,0.0
2022,2,19,6,12.19,5.38,0.0
2022,2,19,7,13.05,5.38,92.82
2022,2,19,8,14.12,5.12,210.55
2022,2,19,9,15.34,5.0,371.52
2022,2,19,10,16.51,4.69,510.05
2022,2,19,11,17.48,4.12,503.35
2022,2,19,12,18.32,3.73,491.76
2022,2,19,13,19.05,3.36,475.21
2022,2,19,14,19.5,2.78,416.04
2022,2,19,15,19.75,1.67,228.42
2022,2,19,16,19.53,0.68,135.76
2022,2,19,17,18.99,1.05,19.11
2022,2,19,18,18.23,2.11,0.0
2022,2,19,19,17.51,2.91,0.0
2022,2,19,20,16.88,3.57,0.0
2022,2,19,21,16.4,4.43,0.0
2022,2,19,22,16.22,5.86,0.0
2022,2,19,23,16.18,7.44,0.0
2022,2,20,0,15.79,8.32,0.0
2022,2,20,1,15.34,8.25,0.0
2022,2,20,2,14.9,7.87,0.0
2022,2,20,3,14.62,7.68,0.0
2022,2,20,4,14.44,7.63,0.0
2022,2,20,5,14.25,7.18,0.0
2022,2,20,6,14.26,6.48,0.0
2022,2,20,7,14.48,5.98,56.21
2022,2,20,8,15.18,5.5,182.31
2022,2,20,9,16.31,4.49,296.95
2022,2,20,10,17.07,4.13,428.78
2022,2,20,11,17.44,4.05,532.38
2022,2,20,12,17.61,4.4,550.76
2022,2,20,13,17.62,5.14,428.42
2022,2,20,14,17.3,5.79,325.83
2022,2,20,15,16.49,5.97,328.67
2022,2,20,16,15.92,5.91,184.2
2022,2,20,17,15.35,5.69,36.06
2022,2,20,18,14.94,5.6,0.0
2022,2,20,19,14.79,5.52,0.0
2022,2,20,20,14.65,5.55,0.0
2022,2,20,21,14.57,5.63,0.0
2022,2,20,22,14.46,5.76,0.0
2022,2,20,23,14.36,5.96,0.0
2022,2,21,0,14.28,6.23,0.0
2022,2,21,1,14.21,6.51,0.0
2022,2,21,2,14.11,6.62,0.0
2022,2,21,3,13.98,6.44,0.0
2022,2,21,4,13.82,6.39,0.0
2022,2,21,5,13.65,6.35,0.0
2022,2,21,6,13.51,6.18,0.0
2022,2,21,7,14.24,6.0,98.09
2022,2,21,8,14.95,5.79,300.53
2022,2,21,9,15.33,5.55,433.54
2022,2,21,10,15.62,5.41,640.91
2022,2,21,11,15.73,5.89,723.08
2022,2,21,12,15.7,6.38,756.5
2022,2,21,13,15.51,6.8,726.17
2022,2,21,14,15.23,7.02,625.05
2022,2,21,15,14.84,7.07,463.59
2022,2,21,16,14.37,6.87,256.16
2022,2,21,17,13.69,6.25,53.53
2022,2,21,18,13.14,4.92,0.0
2022,2,21,19,13.05,2.97,0.0
2022,2,21,20,13.12,1.56,0.0
2022,2,21,21,13.1,1.65,0.0
2022,2,21,22,13.01,2.47,0.0
2022,2,21,23,12.87,3.61,0.0
2022,2,22,0,12.83,4.6,0.0
2022,2,22,1,12.93,5.35,0.0
2022,2,22,2,12.95,5.95,0.0
2022,2,22,3,12.88,6.46,0.0
2022,2,22,4,12.8,6.77,0.0
2022,2,22,5,12.79,6.92,0.0
2022,2,22,6,13.12,7.21,0.0
2022,2,22,7,14.13,7.73,109.3
2022,2,22,8,15.15,8.77,269.07
2022,2,22,9,15.55,10.59,379.06
2022,2,22,10,15.52,12.12,536.38
2022,2,22,11,15.25,13.49,572.58
2022,2,22,12,14.97,14.39,464.44
2022,2,22,13,14.81,14.95,393.53
2022,2,22,14,14.83,14.8,370.32
2022,2,22,15,14.96,14.2,324.79
2022,2,22,16,14.98,13.25,191.01
2022,2,22,17,14.73,12.52,38.63
2022,2,22,18,14.62,12.65,0.0
2022,2,22,19,14.75,13.15,0.0
2022,2,22,20,14.87,13.74,0.0
2022,2,22,21,14.82,14.64,0.0
2022,2,22,22,14.62,15.49,0.0
2022,2,22,23,14.28,15.68,0.0
2022,2,23,0,13.92,15.16,0.0
2022,2,23,1,13.68,14.56,0.0
2022,2,23,2,13.48,13.96,0.0
2022,2,23,3,13.44,13.42,0.0
2022,2,23,4,13.44,12.99,0.0
2022,2,23,5,13.42,12.68,0.0
2022,2,23,6,13.44,12.59,0.0
2022,2,23,7,13.86,12.52,108.98
2022,2,23,8,14.4,12.51,273.98
2022,2,23,9,14.83,12.37,352.5
2022,2,23,10,14.98,11.96,431.74
2022,2,23,11,15.17,11.37,499.21
2022,2,23,12,15.27,10.92,464.69
2022,2,23,13,15.33,10.6,460.38
2022,2,23,14,15.3,10.32,378.06
2022,2,23,15,15.11,10.07,263.3
2022,2,23,16,14.81,9.66,149.98
2022,2,23,17,14.23,9.17,39.49
2022,2,23,18,13.79,8.84,0.0
2022,2,23,19,13.8,8.47,0.0
2022,2,23,20,13.89,8.08,0.0
2022,2,23,21,13.94,7.7,0.0
2022,2,23,22,13.96,7.4,0.0
2022,2,23,23,13.96,7.19,0.0
2022,2,24,0,13.91,7.03,0.0
2022,2,24,1,13.83,6.78,0.0
2022,2,24,2,13.44,6.41,0.0
2022,2,24,3,13.3,6.05,0.0
